StrID,msID,mu.se_A,mu.se_B,mu.se_C,mu_A,mu_B,mu_C,pi.se_A,pi.se_B,pi.se_C,pi_A,pi_B,pi_C,sigma.se_A,sigma.se_B,sigma.se_C,sigma_A,sigma_B,sigma_C,MS.Day,UNIT,ENTRY,MS.Ord,MS.tecRep
Str040,156,0.0843901557375738,0.4309669032968324,0.3860235423677901,3.1192200990519243,1.7127135162381686,-0.22919098487551678,0.1328380519093167,0.14240902407348657,0.029347529955981902,0.6745008928765822,0.3002000764596975,0.025299030663720298,0.05832155486265388,0.32630435302616106,0.27192871497895166,0.4074643802526972,0.7621554549247341,0.30533950908432556,5,353,77,30,2
Str041,157,0.09284279942312068,0.6227382076752449,0.5405025613677708,2.881874117292476,1.5942101571910183,-0.2288175411667016,0.15298769858035746,0.15517649195550398,0.04550597355143272,0.7171486106200906,0.25528201360070985,0.02756937577919957,0.06539700026395874,0.37369726103249945,0.3864082333337116,0.438649441204361,0.8007332483967923,0.32396085396039304,1,85,40,8,1
Str041,158,0.09236179363528592,0.6171580332562774,0.5424403315411056,2.881111609831658,1.594675803965923,-0.22792033552802474,0.15159850891827825,0.15362475872330622,0.04555112554046317,0.7168200789554823,0.2555162556924066,0.0276636653521111,0.06501899448280415,0.3698935928443471,0.38683527818676433,0.43713041387629664,0.7991799365554167,0.3246556660504425,1,85,40,8,2
Str041,159,0.098693638922649,0.4411594324768195,0.39888937626336246,2.940176513014776,1.6576570233968293,-0.23596686619720622,0.16094988920875092,0.16977841367163998,0.040442167763616844,0.6073562644107765,0.35690345073231067,0.03574028485691283,0.0695782701543616,0.30168643783577914,0.2807081555394682,0.4131254840367079,0.7733830313806046,0.3249949810639826,7,79,40,7,2
Str041,160,0.09888131373779804,0.4446182130685207,0.4001183238116497,2.9396665124677743,1.656359572647772,-0.2356722657316207,0.16171873483995175,0.17066991973374918,0.04066440788547992,0.6082098292043214,0.35609715009973913,0.035693020695939416,0.06978397108901345,0.30438610404564076,0.2816355782019312,0.4139402317610261,0.7744914857776616,0.3248270317913831,7,79,40,7,1
Str042,161,0.09820244665623808,0.33236900770213124,0.35146769959270957,2.9967115567355176,1.5578931832977885,-0.2949583942874215,0.1389570852296881,0.15474383747611029,0.03617204227335418,0.5629367179675753,0.4053947615130965,0.031668520519328246,0.06564062797077062,0.2909371102656856,0.25215633446245606,0.3933658540465918,0.7407140783031434,0.2941517957255793,10,82,186,7,2
Str042,162,0.09829792525651747,0.33329018591858706,0.35173811116799286,2.997504149113875,1.5589667819477004,-0.2947020141353539,0.13913812535694722,0.15487787435300746,0.03620790299536564,0.5630871805123776,0.4052522194913376,0.031660599996284726,0.06571973373333512,0.2910147163970538,0.2524834756674591,0.3939077894451874,0.7417356901262148,0.29418102900392934,10,82,186,7,1
Str042,163,0.07595862443176661,0.5091926318854354,0.4318910602267971,2.9556029694099903,1.6032387592995516,-0.242829315428225,0.12687403469763636,0.13494544798010424,0.03637943009182448,0.7207549446847609,0.252198762499569,0.027046292815670125,0.055543510597619104,0.3603810788868581,0.312441999265281,0.406699407251102,0.7876479760709991,0.3130401722614989,3,63,186,6,1
Str042,164,0.07582884511584335,0.5075694072182423,0.43293051391593546,2.9551644596935325,1.6027108690159968,-0.24259748779645085,0.12643772896293426,0.1344526877790835,0.036411668276148855,0.7206026663455745,0.25238368705536485,0.02701364659906077,0.05544575189260736,0.3589032951000441,0.31309608861714944,0.4063049451057914,0.7875516810914484,0.3130315717527519,3,63,186,6,2
Str043,165,0.10144747491403014,0.410985562210277,0.39716248359890666,3.0301263994226115,1.8252349731722461,-0.17960758810795138,0.1608779507527277,0.16476102343484247,0.03387703246467888,0.6042856031638741,0.359378271800287,0.03633612503583896,0.0685968872174434,0.2513149266019055,0.2753452891200378,0.40960659902869995,0.7429497311519045,0.3501723456959164,10,346,5,29,1
Str043,166,0.10123136645615045,0.4091044714405663,0.3965846989681364,3.030610919574669,1.825068499290729,-0.18008248780567343,0.1603251372725664,0.16420792142847823,0.03378708340988827,0.6037943033936339,0.359937280123928,0.03626841648243798,0.06846685150434029,0.2503006228883788,0.2750631560932157,0.4090468691493608,0.7427384439432695,0.3498478084623436,10,346,5,29,2
Str043,167,0.10409113252316364,0.41583376483783546,0.39789690963183216,3.0324142110232915,1.8374351305610988,-0.17254483606371956,0.16541302358291873,0.16913141141094798,0.03422012004619267,0.6000643982197109,0.3628132925062231,0.03712230927406597,0.07005959376659035,0.251865670912975,0.2751573002665604,0.4119403316242585,0.741902866493168,0.3532261004551709,11,311,5,26,1
Str043,168,0.1039357123513384,0.4133057392809896,0.39822346920217766,3.032967094120342,1.8389914786068633,-0.17094487084657917,0.1648645530201872,0.1685238759749191,0.03422322380245165,0.5990847776925358,0.3637323639873513,0.03718285832011291,0.06995177915736235,0.2501723874520445,0.2752278721459972,0.41106394937279617,0.7411424694112061,0.35356586250647254,11,311,5,26,2
Str044,169,0.1058352970734893,0.3654465388109958,0.3424552295698963,2.9989518130228183,1.7406154219541974,-0.19895732953355727,0.1611865939683073,0.1703411233731308,0.03604207919911988,0.5497532151578063,0.4086900678252674,0.04155671701692629,0.07054385236800591,0.2548160575490363,0.23663600759960574,0.3988890413352191,0.7299779483257411,0.3367068819970496,5,41,31,4,1
Str044,170,0.10535237435972981,0.3620990835058376,0.342160902264865,2.9972997348821386,1.740894161025211,-0.19861315945944558,0.16026844118378544,0.16932664623902485,0.03603806817611839,0.5480933540628008,0.4101979077536297,0.04170873818356951,0.0703468240527534,0.2522810230831635,0.23644661437124415,0.3972305828310105,0.7291361755684845,0.33706427313072396,5,41,31,4,2
Str044,171,0.08797134338685257,0.4447549952399133,0.39635915893531276,2.9568223197028645,1.6670160249913848,-0.2277985784327596,0.14790540971631475,0.1564347614483837,0.037111867296649566,0.6446380462884962,0.32210774919473206,0.03325420451677171,0.06283234137569646,0.3099087898752903,0.2784770576431975,0.403612332978972,0.7654826886511866,0.3245500270735961,9,57,31,5,1
Str044,172,0.08809165825881447,0.44362112214519855,0.39552447632878207,2.9569179505652388,1.667572042850888,-0.22877279179998725,0.14803139771414958,0.15653769402983936,0.036997486901738305,0.6437537651906644,0.3229931511091551,0.033253083700180555,0.06289058086935322,0.3089721366924875,0.2780279508632316,0.40350293582994823,0.7651501838727043,0.3244703846108854,9,57,31,5,2
Str045,173,0.09195940605083816,0.4016415726081266,0.36000777138600465,3.114814858717229,1.6470003836841876,-0.22753840788566643,0.1369647460603599,0.15330557314956003,0.03757725158310858,0.6350154688579875,0.33061577421769006,0.03436875692432238,0.06204654048514184,0.353335872105322,0.251912212915383,0.41012314849209347,0.7588531086428788,0.3167505829876095,9,261,101,22,1
Str045,174,0.09126001387569581,0.397463106036935,0.35845263036786457,3.113477099618103,1.6476636891923668,-0.22838628076307785,0.13591648039762863,0.15198013579798156,0.03737423435685347,0.6335256869389803,0.3320601601372788,0.034414152923741,0.06173281468411951,0.34858019484100194,0.25096467678128326,0.4082774720472211,0.758530502612645,0.31659922866613427,9,261,101,22,2
Str046,175,0.10576121633888722,0.3538023904997933,0.2912040031656553,3.136253769739512,1.770900845814412,-0.20776807147140927,0.1532501807624742,0.16595321623881717,0.03309121728532317,0.5543891208146012,0.400838562132426,0.04477231705297267,0.06854032887170854,0.2850431796745119,0.20389102092230876,0.39192866417374156,0.7110628738010395,0.33471471994982405,10,178,129,15,1
Str046,176,0.10533192327295611,0.35262401484139694,0.2911117169982709,3.1362915035494483,1.7713693553332688,-0.20787878051722042,0.15268429706468742,0.16528647150980036,0.03303263350772736,0.5542313707188504,0.4010776931759335,0.044690936105216045,0.06836927244237263,0.2836967334448365,0.20389774142958522,0.39140504097142176,0.7114222797799317,0.3345601836123934,10,178,129,15,2
Str046,177,0.08759165600715356,0.43204310623544573,0.3585922500380967,3.114405715124601,1.8395538985084674,-0.18913655313278702,0.14197955589314784,0.14722430687908206,0.031103253212891716,0.6542930767199252,0.30978670006492154,0.035920223215153285,0.06087625927622423,0.28138550945446794,0.25364311134963974,0.4066581519909629,0.7549066119304643,0.34728642636158746,11,47,129,4,1
Str046,178,0.08734164250195992,0.43000141484983223,0.35765642171035056,3.113456978064934,1.8387241618109216,-0.1895697870016479,0.14155352638546406,0.146799215906906,0.03104847807376567,0.6538089512801677,0.31024346570971495,0.03594758301011728,0.0607286668901553,0.2802869689632124,0.25306852885698555,0.4057677536390514,0.7542158184188735,0.34712365360391423,11,47,129,4,2
Str047,179,0.0632647570608284,0.30603799293938494,0.4955173977430032,2.9873792201715754,1.2045413454772949,-0.3175228053484659,0.06927520564109269,0.09094590542356594,0.03604318124445726,0.8018134763907765,0.18005244317461522,0.018134080434608253,0.046411036362980836,0.4474390584453704,0.34638739175637673,0.40092954078637016,0.6491548240924023,0.2708868965162746,2,38,142,4,1
Str047,180,0.06316128756494896,0.3039067285563388,0.496074396794203,2.9866037262783403,1.2033165488494444,-0.317116376410373,0.06893762123780307,0.09052535627070674,0.035976990537827123,0.8018691677115898,0.17995147745064152,0.018179354837768728,0.046369863564675796,0.4450154074789865,0.34565089960277534,0.40097441730605643,0.6471761911418272,0.2712274086521796,2,38,142,4,2
Str047,181,0.07893076477463574,0.4211434698384847,0.3878527849949744,2.988223495042121,1.531513406852244,-0.2934047731391947,0.1213394989746186,0.13377661469392435,0.03486188268155948,0.6849833441643021,0.28903419760872734,0.025982458226970637,0.05556489327480783,0.3447993136532677,0.2893147438634149,0.4032980917598841,0.7751829442278051,0.291870439623084,8,200,142,17,1
Str047,182,0.07864334947530312,0.41853146318704193,0.38722745220471977,2.9873987890096596,1.5340615227276553,-0.29300308865569374,0.1209908463330774,0.13322432478248913,0.03475747857566728,0.6837529615808287,0.29016791347988097,0.026079124939290318,0.055433794996672885,0.34122890930188493,0.28848908548784735,0.4020991096051134,0.7748214418450575,0.29227341256699224,8,200,142,17,2
Str048,183,0.11096011412682916,0.32317956849172985,0.33926008858598955,2.9904642032881665,1.530511799546867,-0.321344534586564,0.14660301109776214,0.16329671722151273,0.03473608962100786,0.535957460917222,0.4336684204972508,0.030374118585527236,0.07129407515327851,0.29034857427490096,0.24524035381110568,0.3989418742818149,0.7256974810729769,0.28372245997688544,3,375,55,32,1
Str048,184,0.11043475387168018,0.3214099925280545,0.33881905137529933,2.9901387405962057,1.530086408095634,-0.32188845105965214,0.1458681321456955,0.16246641230665856,0.03462120470375135,0.5356045960177558,0.4340725760958372,0.030322827886407038,0.07105765212220723,0.2889002509931302,0.24495143381693776,0.3979458042135556,0.7252300606011766,0.28351270737242207,3,375,55,32,2
Str048,185,0.12274760178923101,0.32394195427604516,0.3229714379634913,2.953471870385954,1.5707119094176687,-0.2798642454020031,0.16297366339182126,0.17965905785877279,0.033018552746961236,0.5182075014816125,0.4473795421967357,0.034412956321651804,0.07606390252674343,0.28832324362839234,0.22325898959717683,0.387756948440001,0.6720721749927816,0.2970371759447445,5,53,55,5,1
Str048,186,0.12279881273135573,0.3232255741984298,0.3233883286232283,2.9527778183539946,1.5694398263609324,-0.27939024272783625,0.1627302556147516,0.17946059752591942,0.03304120803669792,0.518377817801683,0.4472212444382743,0.03440093776004268,0.07604031081349936,0.28825410141267566,0.22336603912409628,0.38774702382637866,0.6712486133702353,0.2970389735040182,5,53,55,5,2
Str049,187,0.08151216233392385,0.4390491400033104,0.43784762595999865,3.0555663364816934,1.4201673835739448,-0.34080421837077746,0.10862921046239203,0.12401869379811892,0.02803537241702769,0.7551762071325457,0.22930397478206643,0.015519818085387814,0.05553848021556605,0.4453199592836841,0.3299193645402294,0.41671751820848846,0.7223788133864106,0.2578558875224361,1,121,52,11,1
Str049,188,0.08135096654110392,0.43674295128315843,0.43695589565753695,3.054712890182746,1.420473316819412,-0.34189962718867034,0.10844886043996299,0.12367659623867314,0.027841341126152518,0.7542788535602375,0.23026991151616352,0.015451234923598943,0.05545659352386951,0.44198570900887735,0.3291635455279035,0.4158435406182765,0.721737928388411,0.2573757357206251,1,121,52,11,2
Str049,189,0.07928430969312242,0.49396110669583176,0.4280007337471537,3.043625698323368,1.4227877280090309,-0.346687056571628,0.11109406882504257,0.1264731182298718,0.028943570789261127,0.7702422567038762,0.21391767575580276,0.015840067540320926,0.05445111086720252,0.481305044366935,0.33557273262353954,0.4202044053275188,0.7496070926043548,0.2588266579260857,6,198,52,17,1
Str049,190,0.07878401672905598,0.49306895549076885,0.4269077858769725,3.0426445087112213,1.4265276602007935,-0.34675878700963036,0.11098355462636404,0.12604319749566628,0.028705561625617597,0.7693759577695212,0.21485427628105996,0.015769765949418854,0.054205734415444524,0.47612965038194116,0.3348498493864681,0.4189593061650131,0.751051716037716,0.2583986135780576,6,198,52,17,2
Str050,193,0.09969091097476893,0.447532848664351,0.4230202420584224,3.043905145509253,1.7488778878299394,-0.19921410269413536,0.15225907090632718,0.1580820737129184,0.04031111634010473,0.623691590460903,0.3391969218200488,0.03711148771904829,0.0683361108645532,0.29109238598838366,0.29332659401208716,0.4254569255764699,0.7820470619330493,0.3451551194537691,6,42,57,4,2
Str050,194,0.1000031614062932,0.4514823472422748,0.4233682921789986,3.0442508325856874,1.7482157912073846,-0.19946238909698843,0.15275372046047553,0.15855500170876977,0.040472933615540774,0.6252398187667926,0.33756685293996325,0.03719332829324418,0.06848956041769891,0.29334461565171227,0.29369043489048063,0.426862862238536,0.7830737689886966,0.3454070863072919,6,42,57,4,1
Str052,199,0.11927907338810083,0.3696960267985107,0.3184713124035532,3.1038399791655786,1.947838210379972,-0.16768023978655605,0.18841622320340567,0.1938078975086374,0.030322819705896183,0.5066464075644375,0.45044821155127224,0.04290538088429036,0.0808667974915839,0.2231602519800717,0.2284293225787087,0.39505184565090057,0.7192823433939293,0.3581056973399929,3,399,204,34,1
Str052,200,0.11881891383327824,0.36655158941847676,0.31782422380295017,3.1036458900583037,1.9467465953542733,-0.16826168275914388,0.1869383130058262,0.192276393282972,0.03023894976948129,0.5062564413932849,0.45089123819510707,0.04285232041160811,0.08046399501411292,0.22141854500650712,0.22812029086252908,0.3942056208474717,0.7185383055409611,0.35781355238208074,3,399,204,34,2
Str052,201,0.09974282066573643,0.3828276458729418,0.3616828724010773,3.0594232679553577,1.82876429123838,-0.20422092675327566,0.15558055528412237,0.16046716042910758,0.03176490631602079,0.5860828563399747,0.3772479521127806,0.03666919154724472,0.06791384690829988,0.24112374161424438,0.2562613873500775,0.40228389171818785,0.7432488685327829,0.3436317692723116,9,93,204,8,1
Str052,202,0.09947487266760659,0.38129817374646363,0.3609913300004904,3.0593541307860033,1.827669088955766,-0.20501316310164103,0.15506645645644415,0.15998711825061654,0.03168426221389265,0.5857782777902696,0.3776193068165854,0.03660241539314505,0.06774616206100116,0.24057427203199094,0.25586786145168006,0.4016670415286852,0.7428495733418419,0.34326720266531213,9,93,204,8,2
Str053,203,0.08326443771607844,0.4155588187968062,0.40874601511724945,3.025027629328665,1.6402585462297727,-0.2613395118940454,0.12719063178030862,0.13530580554480165,0.03468694350602574,0.6596117235026815,0.3125221545444133,0.027866121952905217,0.058770465975666104,0.29728798285848895,0.2964361488011214,0.40744227911925285,0.7860737176624856,0.30914168384643065,11,203,9,17,2
Str053,204,0.08393937214671111,0.42774966656099483,0.40661438014721074,3.0282361787381733,1.6385864111997284,-0.264561415499621,0.13034310152647804,0.1391465112411595,0.0346442587546379,0.6620500178827846,0.3104477576265905,0.027502224490624883,0.05950724122800686,0.310030377262484,0.2963016632108597,0.4100325283628469,0.7893330858584462,0.30720000148962384,11,203,9,17,1
Str053,205,0.08847810964390114,0.44919174955462327,0.4218135957832301,3.036389632236889,1.671201999002881,-0.24808537480138282,0.14141614787022766,0.15019403460020048,0.034942106116688736,0.6548901909237672,0.3181156403704031,0.026994168705829737,0.06290600010327559,0.31808581694957666,0.3039387039005048,0.416767551113188,0.7930963151523026,0.3092405677217471,3,111,9,10,1
Str053,206,0.08730480236579798,0.427051393535086,0.425518983568512,3.03279018642218,1.669810743169261,-0.24299075747021098,0.13461584681306035,0.14235418809423123,0.03500407743111052,0.6533009982125169,0.31914711014283925,0.027551891644643844,0.061248296463802455,0.2980078583837159,0.30411501037402244,0.41380296512355147,0.786302940062623,0.31247099884479357,3,111,9,10,2
Str054,207,0.13532749343497374,0.34942231366390714,0.28655531132139034,2.9515617370261893,1.7341592793705078,-0.21713217559742248,0.20004287606415597,0.21303510776697024,0.03329908904476885,0.454901786679771,0.4994611551634292,0.04563705815679985,0.08606305550359541,0.2566577764852045,0.2002096408353931,0.38099899113411934,0.6786342151990757,0.3253678307219723,3,243,33,21,1
Str054,208,0.13402177172556426,0.3427823210046567,0.28557963483911336,2.9522265253120885,1.7335441726499519,-0.2171406607398895,0.19668146582007387,0.209485556385309,0.03316673330206193,0.45308106852113683,0.5012656973397154,0.045653234139147784,0.08532825533676948,0.2523583825512186,0.19967933341686364,0.37916972604726507,0.6776324638189662,0.32524794753721553,3,243,33,21,2
Str054,209,0.09602670800429339,0.39573724340288646,0.3441696037244099,2.994350241369199,1.6770905514783985,-0.26852290808776286,0.14802064616487204,0.15628510530791254,0.03386866841190689,0.6043264583978489,0.360297054273576,0.035376487328575054,0.06550155887952902,0.2765773668332603,0.2484487556786337,0.4082723992830881,0.7577110951490076,0.31856347800867096,9,393,33,33,1
Str054,210,0.09554428987056472,0.39239022677260527,0.3437031000517492,2.993413030983814,1.6766101079613216,-0.26853681929825063,0.14726637898594347,0.15553476654791698,0.03381084544070132,0.6030748354144411,0.361535009875807,0.03539015470975193,0.06526993739502626,0.27473240886673483,0.24804627469918605,0.40663928396761123,0.7567836189378871,0.31845806814929867,9,393,33,33,2
Str055,211,0.09593150367733994,0.38809387846494436,0.37494074314316667,3.0188181086647354,1.740325654966926,-0.1955292814846051,0.14584188546532256,0.15278051542940144,0.03861360182730211,0.5937573610711908,0.3653426780687032,0.04089996086010595,0.06583551414841285,0.26148734489787345,0.2590573129100293,0.40283324213877586,0.7558650118552677,0.34255142776817316,11,11,128,1,1
Str055,212,0.0974118011975632,0.38853280769920445,0.3758807252533137,3.017933393141065,1.7442385933097215,-0.1924987822949834,0.14787028452351855,0.154786127583206,0.03879222036548788,0.5900781428343271,0.36870578606434007,0.04121607110133287,0.06660851271262772,0.26086290065788154,0.2596012456136337,0.40390556062503535,0.7546748590593458,0.3439541481921225,11,11,128,1,2
Str055,213,0.08156919194790897,0.4461079647107775,0.40265347669115376,3.03875858043977,1.6771923861753906,-0.22478591898617784,0.12765258498491797,0.13544896838832188,0.03630435328484126,0.6792474692782263,0.28883266521612705,0.031919865505646655,0.0577241150891595,0.3156238440097181,0.28536847974931934,0.4090259806383272,0.7810983934917203,0.327014789799094,8,296,128,25,1
Str055,214,0.08179667735316895,0.45111017813937104,0.40147330395868785,3.0367323122090166,1.6775690271727481,-0.22632523963490078,0.13005098152229244,0.13823979405367523,0.03633174258410624,0.6777056338177374,0.29054586965014767,0.031748496532114936,0.05826700592844111,0.32113848764322095,0.2850435056006239,0.4085601102211241,0.7829809527046989,0.32573461056814357,8,296,128,25,2
Str056,215,0.08659004336918825,0.4363605839939203,0.37462466000180566,3.089885326145262,1.7496217368646678,-0.18444430235413883,0.13596898165190646,0.14423872370255114,0.036910135035826894,0.6548820598110625,0.30742382696972487,0.03769411321921265,0.06042878237163841,0.30925170654764617,0.2597358930795985,0.4103938021548082,0.7711825277430006,0.3418465057929377,11,335,144,28,1
Str056,216,0.08672812356855024,0.43449985280215986,0.37482003799760033,3.0898800860701012,1.7510817205249274,-0.1839178105731778,0.13606240917649529,0.14426713596029175,0.03690388907752707,0.6533236364246712,0.30894605015462456,0.03773031342070424,0.060516162476528565,0.30737437964028036,0.2597724531229642,0.41004505196896296,0.7709027560927547,0.3419729810448081,11,335,144,28,2
Str056,217,0.09446435515163615,0.42142681995294823,0.3643568481788632,3.0743557687291103,1.8014373938504744,-0.16098702429071984,0.1480830345399108,0.15459872102528865,0.03771754502373593,0.6204395788570221,0.33642683196185,0.04313358918112794,0.06478584688448398,0.2806728643901519,0.2503822399603734,0.4094116811852153,0.755832263626842,0.3556529240300159,6,306,144,26,2
Str056,218,0.09431174084845925,0.4238717413477037,0.36516005484595837,3.0736117065099053,1.7994560456481368,-0.16108832819434393,0.14801541809658245,0.15456405026137757,0.037803487772387845,0.6223826993075987,0.33457581624846716,0.04304148444393409,0.06470068433773923,0.2825369426697813,0.25085912892786855,0.4099682095753447,0.756457914583212,0.3554848254515594,6,306,144,26,1
Str057,219,0.0917020811563835,0.4018769115110385,0.39704188559393794,3.044662331934363,1.7360362123350401,-0.20294218656673113,0.1441142761291882,0.15200677887292882,0.03537400742062047,0.6169384678672558,0.3500532700701293,0.03300826206261482,0.06390294602119755,0.2784704232762343,0.2750426345784945,0.404277189984633,0.7642862522315454,0.3285256633701507,2,26,96,3,1
Str057,220,0.09153001699641236,0.39782426603362736,0.3960815781162175,3.0454159576314686,1.7372293975883897,-0.2018861286358036,0.14337439408241945,0.15122279262041124,0.03530176853571374,0.6152419447957787,0.351626295936515,0.033131759267706395,0.06372356181141947,0.27578142733244815,0.2741519110475096,0.4031396951819576,0.7629161342927914,0.3288456802529179,2,26,96,3,2
Str057,221,0.07135591068446138,0.4842143861577715,0.4262591817962274,3.0253869243667495,1.5641510940733683,-0.2777780585654313,0.1089405124698043,0.11753364322104722,0.032364370551757976,0.7435073385843501,0.23439243059310566,0.022100230822544222,0.051510535234184966,0.362769079773369,0.32062941982881216,0.408389530839643,0.7989103625304661,0.2936086650824848,7,43,96,4,1
Str057,222,0.0713393148597587,0.48270345306414947,0.4260437856339003,3.024657787199344,1.5660777681052682,-0.2771869484790832,0.10906537385049567,0.11762584573145252,0.03237698154238163,0.7426103375142445,0.23516947464976679,0.022220187835988746,0.051505157679661934,0.3613333420907113,0.3199619782082307,0.40785983918793933,0.7982202109806347,0.2942398841418158,7,43,96,4,2
Str058,223,0.1188586019001638,0.26218834165943444,0.41985071036989685,2.9712106474442965,1.4869429850610494,-0.3186321062103104,0.1351468704265266,0.14948694030519633,0.02783899805492235,0.5038165645684832,0.4775984774227853,0.018584958008731528,0.07499106576439601,0.24617247989261376,0.2892634196449232,0.3901061550028363,0.6688820093042577,0.26088385323818974,3,411,182,35,1
Str058,224,0.11800380381473613,0.2591571196705061,0.41908127309079,2.971972711689839,1.4868297777016473,-0.3186945861649404,0.13385740241064617,0.1480676058049428,0.027718869710610394,0.5022347127975102,0.47921569078785925,0.018549596414630627,0.07460648302804222,0.24370843583056545,0.2886735710513404,0.3886383029102775,0.6682674465477023,0.26063640912554786,3,411,182,35,2
Str058,225,0.10868297484159778,0.3771888141447589,0.34076089144628247,3.01002576089602,1.829301478482955,-0.1570080823289922,0.16632635409277302,0.1714733675831495,0.0382030094150669,0.5504090274472861,0.3984720026410019,0.051118969911711915,0.07231024026326814,0.23701230389120712,0.23602507392484182,0.3990109465488393,0.7229546902247386,0.3675677448380598,6,138,182,12,1
Str058,226,0.10819905190846082,0.37484634313238413,0.33962393017937725,3.0091605408467736,1.8284657935823252,-0.15755548726669424,0.16563343383114987,0.17082275229703503,0.0380857886312474,0.5496520281480587,0.3992453952827586,0.051102576569182705,0.07207985092225343,0.2359381935857245,0.23538805870514384,0.3978057689186827,0.722216391720938,0.36721429332877203,6,138,182,12,2
Str059,227,0.06120299609201997,0.3256131659596123,0.5196642819585964,3.0003884496963034,1.1666226036772713,-0.32987662565568043,0.06187048166140946,0.08103230932509385,0.032406092226903035,0.8378087423513096,0.14684667980061275,0.015344577848077624,0.04567958316337348,0.4824662417209736,0.36436359962570536,0.41288045488886316,0.6356462208929686,0.26551060618010147,1,265,105,23,1
Str059,228,0.06127471635457205,0.32654853999166045,0.519131300050791,3.0005203863569365,1.167723554727543,-0.3301958849046723,0.06206142156017079,0.08118308041109688,0.032336756940572295,0.8376407945496561,0.14706653852291884,0.01529266692742505,0.04571437290534282,0.48281478407438067,0.3644710735458742,0.41278063001675025,0.6363703159853463,0.26518621726900066,1,265,105,23,2
Str059,229,0.09625579679037263,0.37971933170537947,0.3495500163022354,3.049098850011721,1.678273905001173,-0.25335845959939113,0.1464931478673259,0.15745845731654065,0.03189956995219022,0.5991210528792119,0.3697864750964887,0.031092472024299336,0.06476772562966808,0.29009298378046083,0.24757417296659198,0.40190976164153963,0.7451732365721345,0.30787482051271275,3,291,105,25,1
Str059,230,0.09685817919341316,0.3854710735316532,0.3493409880355482,3.0493455496244697,1.6795869558242407,-0.2545490138477333,0.14925592942621008,0.16057385562806514,0.03193221031409051,0.5979764026589787,0.37107407057727976,0.030949526763741544,0.06550958894867281,0.29565739513465983,0.2475671989297012,0.40145710114975097,0.7462455271987557,0.30708598290559297,3,291,105,25,2
Str060,231,0.1247989628329045,0.3582960881966634,0.323056629633156,3.143215665375317,1.940690813627804,-0.14089051637097552,0.18748683854371956,0.19499960412736347,0.028776593384301448,0.5003485955813319,0.46040892192347255,0.039242482495195546,0.07920004788960797,0.2319588653661715,0.22663686078329517,0.39575917973903335,0.6971464405650215,0.3546901650894418,3,267,150,23,1
Str060,232,0.1309771933697813,0.345912313649778,0.2853586855598143,3.127688788074069,1.8996589033521045,-0.15671767699183017,0.1861449773333542,0.1954765277498487,0.03193997527671324,0.4711889947435136,0.4802125850313334,0.04859842022515298,0.08248675950201903,0.23608460449089488,0.20127020662992753,0.3952459791368065,0.6994805267786298,0.3513786471192729,3,267,150,23,2
Str060,233,0.10941793994237578,0.3753118913361111,0.3159419899890576,3.1132424024419456,1.8474480674634672,-0.1703065814209803,0.16824114565367707,0.17739859299090793,0.03230980876621538,0.5482198350227914,0.409406526383976,0.042373638593232586,0.07181267479748567,0.2615424732637548,0.22003806311418647,0.4005985629748553,0.7216807561648121,0.34422589078373783,4,328,150,28,1
Str060,234,0.10790898113865592,0.3684216485661992,0.3146979353303754,3.1122509000528966,1.8472636540219554,-0.17021759369142195,0.16553055047702822,0.174508791619435,0.032181613304279974,0.5467992684988442,0.41075191464400035,0.042448816857155444,0.07109552639341261,0.2569362602426506,0.21936996722027347,0.39751333048854814,0.7203945346116515,0.3442348433455084,4,328,150,28,2
Str061,235,0.07723714538142629,0.5886106897820061,0.5594040334837614,3.0323506020918516,1.6849004405863812,-0.1980506517822635,0.12137691421256254,0.12399504721441197,0.038716228391311155,0.7535048927033927,0.22259267430019972,0.023902432996407576,0.05615805860443671,0.364023228762014,0.39484678942281987,0.42319898291049585,0.8139421617116032,0.32911025617802514,2,254,112,22,1
Str061,236,0.07727593166936259,0.5877179107960326,0.5604093716378045,3.033294754309054,1.6867803909518075,-0.1974116543415164,0.12144290931790239,0.12401853451192053,0.03871595074798374,0.7530755526731931,0.22301582492025376,0.023908622406553108,0.05618538180269798,0.3631767823079577,0.39524688505285327,0.42304155919331715,0.8138142176215097,0.32933508132675904,2,254,112,22,2
Str061,237,0.09877239026741075,0.4672913957236118,0.43613044492294867,3.06059125604784,1.8874263552856407,-0.1367968480148343,0.16425057808628588,0.1661535201020709,0.037571987862384006,0.6359605199987175,0.3239106223794053,0.0401288576218771,0.06844692435476821,0.2762373219944469,0.29722151550988235,0.41216682354689854,0.7514764343644262,0.37656273932204387,7,67,112,6,1
Str061,238,0.09848049292474362,0.4635278875567829,0.4354087359648399,3.0599811992778236,1.8869195083636576,-0.13660507860909538,0.1631711741084983,0.1650062867408537,0.03752559010156318,0.6354479222324888,0.3243164815330468,0.040235596234464405,0.06816335877729801,0.2738950335126659,0.2968526996536032,0.4112216499789039,0.7502587938345479,0.3768002423885851,7,67,112,6,2
Str062,239,0.0817585135171899,0.460517353543953,0.4312539057822191,3.0190801587787117,1.6853149575605233,-0.19082665439291613,0.12802385996681048,0.13453737523768727,0.038503715034170764,0.6860025521461979,0.2815768471207231,0.03242060073307899,0.05767638583724204,0.31296056956281876,0.29813442126785233,0.4091695359166318,0.7764874039977562,0.3339083026587889,1,205,198,18,1
